SortOrder,CruiseID,StationNum,StationNme,DBOregion,Latitude,Longitude,DataDate,DataYear,ChirkNum,gc_Polychaeta,gc_Bivalvia,gc_Crustacea,gc_Sipuncula,gc_Ophiuroidea,gc_Echinoidea,gc_Anthozoa,gc_Ascidiacea,gc_Nemertea,gc_Others,TotGC,DomTaxGCfm,ww_Polychaeta,ww_Bivalvia,ww_Crustacea,ww_Sipuncula,ww_Ophiuroidea,ww_Echinoidea,ww_Anthozoa,ww_Ascidiacea,ww_Nemertea,ww_Others,ww_TotWW,DomTaxWW,abd_Polychaeta,abd_Bivalvia,abd_Crustacea,abd_Sipuncula,abd_Ophiuroidea,abd_Echinoidea,abd_Anthozoa,abd_Ascidiacea,abd_Nemertea,abd_Others,TotAbd,DomTaxAbd
1562,SWL2011,37,BarC1,5,71.250,-157.169,20110720,2011,37,3.73,0.81,8.61,0.17,0.00,0.00,0.56,0.08,0.08,6.43,20.46,Crustacea,52.85,35.67,122.53,3.80,0.04,0.00,9.17,5.83,0.83,275.36,506.08,Others,2980,2145,10870,110,15,0,35,10,230,40,16435,Crustacea
1563,SWL2011,4,SLIP3,1,62.390,-174.570,20110715,2011,4,5.72,1.83,0.50,0.00,0.41,0.00,0.00,0.28,1.48,0.28,10.52,Polychaeta,81.24,56.35,6.17,0.03,29.25,0.00,0.04,20.31,15.91,10.80,220.12,Polychaeta,1340,188,385,5,28,0,3,5,25,83,2060,Polychaeta
1564,SWL2011,5,SLIP5,1,62.560,-173.551,20110715,2011,5,2.75,13.24,0.77,0.00,0.85,0.00,0.00,0.00,0.74,0.01,18.36,Bivalvia,43.23,419.69,9.87,0.08,60.58,0.00,0.01,0.00,7.96,0.21,541.62,Bivalvia,593,663,360,3,23,0,0,0,15,38,1693,Bivalvia
1565,SWL2011,6,SLIP4,1,63.030,-173.460,20110715,2011,6,1.98,26.27,0.85,0.00,0.43,0.00,0.00,0.00,0.58,0.15,30.26,Bivalvia,32.79,821.25,10.40,0.00,30.69,0.00,0.03,0.00,6.26,3.36,904.77,Bivalvia,893,1473,885,0,18,0,0,0,50,233,3550,Bivalvia
1566,SWL2011,8,UTBS5,2,64.670,-169.920,20110716,2011,8,15.67,6.18,0.23,0.03,0.00,0.00,0.04,1.24,0.00,0.12,23.50,Polychaeta,226.41,175.93,3.22,0.62,0.00,0.00,0.64,37.53,0.00,12.05,456.40,Polychaeta,1198,365,1413,28,0,0,0,8,5,10,3025,Crustacea
1567,SWL2011,9,UTBS1,2,64.990,-169.139,20110716,2011,9,9.26,7.06,14.68,0.00,0.00,0.00,0.00,0.16,0.14,0.00,31.30,Crustacea,128.38,246.75,214.69,0.00,0.00,0.00,0.00,11.22,1.48,0.00,602.51,Bivalvia,783,785,19445,0,0,0,0,5,103,0,21120,Crustacea
1568,SWL2012,1,SLIP1,1,62.012,-175.066,20120714,2012,1,3.49,2.17,0.11,0.00,0.14,0.00,0.00,0.00,0.26,0.01,6.18,Polychaeta,54.05,63.21,1.46,0.00,10.20,0.00,0.00,0.00,2.77,0.34,132.02,Bivalvia,718,445,115,3,10,0,0,0,13,110,1413,Polychaeta
1569,SWL2012,2,SLIP2,1,62.050,-175.212,20120714,2012,2,6.98,4.03,0.05,0.03,0.22,0.00,0.00,0.00,0.91,0.04,12.26,Polychaeta,102.20,120.13,0.61,0.69,15.61,0.00,0.00,0.00,9.82,0.86,249.91,Bivalvia,1110,768,88,15,8,0,0,0,20,133,2140,Polychaeta
1570,SWL2012,3,SLIP3,1,62.390,-174.571,20120714,2012,3,3.93,0.95,0.46,0.00,0.39,0.00,0.00,0.00,0.05,0.17,5.94,Polychaeta,56.36,27.10,5.60,0.01,27.99,0.00,0.00,0.00,0.49,3.70,121.23,Polychaeta,1383,320,380,3,43,0,0,0,45,98,2270,Polychaeta
1571,SWL2012,4,SLIP5,1,62.561,-173.551,20120714,2012,4,2.63,9.73,0.68,0.00,0.29,0.00,0.00,0.00,0.19,0.03,13.56,Bivalvia,38.94,281.93,8.76,0.03,21.07,0.00,0.00,0.00,2.09,0.57,353.38,Bivalvia,710,450,305,8,8,0,0,0,8,73,1560,Polychaeta
1572,SWL2012,5,SLIP4,1,63.030,-173.460,20120714,2012,5,1.36,22.08,0.11,2.06,0.25,0.00,0.00,0.00,0.48,0.19,26.53,Bivalvia,20.32,744.82,1.28,45.75,18.20,0.00,0.01,0.00,5.14,4.28,839.80,Bivalvia,723,1365,108,3,13,0,3,0,13,250,2475,Bivalvia
1573,SWL2012,7,UTBS5,2,64.669,-169.919,20120715,2012,7,25.17,14.69,0.19,0.63,0.00,0.00,0.00,0.14,0.00,0.18,41.00,Polychaeta,364.83,415.95,2.75,13.92,0.00,0.00,0.00,10.07,0.01,8.70,816.21,Bivalvia,1570,903,1240,120,0,0,0,5,8,5,3850,Polychaeta
1574,SWL2012,8,UTBS2,2,64.680,-169.101,20120715,2012,8,1.21,7.46,12.20,0.44,0.00,0.00,0.00,0.00,0.25,0.00,21.56,Crustacea,19.06,381.61,177.08,9.79,0.00,0.01,0.00,0.00,2.73,0.13,590.41,Bivalvia,1338,1435,15553,8,0,10,0,0,955,28,19325,Crustacea
1575,SWL2012,9,UTBS1,2,64.991,-169.138,20120715,2012,9,1.79,5.86,16.55,0.00,0.00,0.00,0.00,0.32,0.09,0.00,24.60,Crustacea,26.01,238.93,240.89,0.00,0.01,0.00,0.00,22.62,0.92,0.01,529.39,Crustacea,528,753,25280,0,0,0,3,5,45,0,26613,Crustacea
1576,SWL2012,10,UTBS4,2,64.961,-169.885,20120715,2012,10,2.17,6.62,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.04,Bivalvia,31.10,183.29,33.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.42,Bivalvia,393,445,700,3,0,0,0,0,0,13,1553,Crustacea
1577,SWL2012,12,UTN1,3,66.712,-168.398,20120716,2012,12,4.25,1.54,0.03,0.00,0.00,16.28,0.00,0.00,0.17,0.03,22.31,Echinoidea,64.81,43.50,0.42,0.00,0.01,2035.28,0.00,0.00,1.79,1.30,2147.09,Echinoidea,1408,1055,223,0,8,240,0,0,8,3,2943,Polychaeta
1578,SWL2012,13,UTN2,3,67.050,-168.728,20120716,2012,13,8.80,26.96,0.23,0.00,0.10,0.00,1.91,0.39,0.17,0.01,38.57,Bivalvia,138.77,898.78,3.10,0.00,7.02,0.00,31.27,27.92,1.85,0.49,1109.20,Bivalvia,1988,10825,610,0,25,0,53,85,10,33,13628,Bivalvia
1579,SWL2012,14,UTN3,3,67.329,-168.908,20120716,2012,14,5.36,30.13,2.84,0.00,0.00,0.00,1.61,0.00,0.00,0.00,39.94,Bivalvia,81.26,869.65,37.88,0.00,0.05,0.00,26.40,0.00,0.01,0.00,1015.25,Bivalvia,1125,2753,3670,0,8,0,60,0,3,13,7630,Crustacea
1580,SWL2012,15,UTN4,3,67.500,-168.904,20120716,2012,15,3.72,35.50,1.51,0.00,0.00,0.00,1.46,0.00,0.03,1.82,44.05,Bivalvia,58.33,1024.76,18.81,0.00,0.16,0.00,23.92,0.00,0.31,35.77,1162.08,Bivalvia,1463,4188,3535,0,23,0,50,0,5,10,9273,Bivalvia
1581,SWL2012,16,UTN5=SEC1,3,67.670,-168.905,20120716,2012,16,9.31,64.62,1.89,0.00,0.00,0.00,3.03,0.00,0.00,0.01,78.87,Bivalvia,135.91,1857.71,23.45,0.06,0.03,0.00,49.72,0.00,0.02,0.22,2067.12,Bivalvia,1053,1410,4100,23,3,0,38,0,5,23,6653,Crustacea
1582,SWL2012,17,UTN6,3,67.740,-168.440,20120716,2012,17,2.96,28.79,1.68,0.00,0.00,0.00,1.05,0.00,0.00,0.04,34.51,Bivalvia,48.40,827.56,20.38,0.00,0.05,0.00,17.18,0.00,0.02,0.81,914.41,Bivalvia,1105,1338,5465,0,5,0,35,0,3,10,7960,Crustacea
1583,SWL2012,18,SEC2,3,67.780,-168.602,20120716,2012,18,4.39,26.86,1.45,0.00,0.00,0.00,6.02,0.00,0.00,1.23,39.95,Bivalvia,68.65,766.77,17.34,0.00,0.00,0.00,98.66,0.00,0.00,24.12,975.54,Bivalvia,1275,1245,4405,0,0,0,50,0,0,45,7020,Crustacea
1584,SWL2012,19,UTN7,3,68.001,-168.909,20120716,2012,19,0.46,9.92,3.83,0.00,0.00,0.00,0.41,0.00,1.42,0.01,16.05,Bivalvia,6.37,282.44,42.35,0.00,0.00,0.00,6.64,0.00,15.27,0.23,353.30,Bivalvia,218,255,4270,0,0,0,8,0,3,175,4928,Crustacea
1585,SWL2012,20,SEC3,3,67.901,-168.244,20120716,2012,20,7.07,6.54,3.70,0.00,0.28,0.00,0.00,0.00,0.01,0.33,17.93,Polychaeta,143.94,165.11,42.69,0.00,20.24,0.00,0.08,0.00,0.12,15.77,387.95,Bivalvia,1565,630,10490,0,5,0,5,0,15,15,12725,Crustacea
1586,SWL2012,21,SEC4,3,68.010,-167.872,20120716,2012,21,4.98,4.67,0.33,0.00,0.00,0.16,0.00,0.00,0.00,0.00,10.14,Polychaeta,71.29,132.94,4.48,0.00,0.08,20.53,0.00,0.00,0.00,0.03,229.34,Bivalvia,1045,920,1260,0,10,10,0,0,0,25,3270,Crustacea
1587,SWL1998,53,UTN1,3,66.708,-168.400,19980716,1998,53,1.03,0.08,0.08,0.00,0.00,3.18,1.36,0.00,0.02,2.83,8.59,Echinoidea,15.65,2.31,1.02,0.00,0.04,397.42,22.30,0.00,0.23,149.35,588.32,Echinoidea,1035,515,1153,0,10,260,23,0,0,130,3125,Crustacea
1588,SWL1998,54,UTN2,3,67.000,-168.667,19980716,1998,54,3.05,50.66,1.24,0.00,0.00,0.00,8.12,0.00,0.04,0.06,63.18,Bivalvia,47.92,1444.67,16.29,0.00,0.34,0.00,133.18,0.00,0.38,1.25,1644.03,Bivalvia,1585,1138,10593,3,70,0,300,0,8,13,13708,Crustacea
1589,SWL1998,55,UTN3,3,67.333,-168.998,19980716,1998,55,3.90,44.90,1.76,0.00,0.23,0.00,3.33,0.00,0.03,0.98,55.13,Bivalvia,60.25,1172.33,24.16,0.03,16.53,0.00,54.55,0.00,0.37,54.09,1382.31,Bivalvia,2123,1468,4705,5,13,0,125,0,5,600,9043,Crustacea
1590,SWL1998,56,UTN4,3,67.502,-168.915,19980717,1998,56,3.51,26.15,2.49,0.00,0.00,0.00,3.67,0.00,0.34,0.07,36.24,Bivalvia,56.46,708.25,31.81,0.00,0.11,0.00,60.17,0.00,3.65,2.88,863.33,Bivalvia,1955,878,5393,0,10,0,75,0,13,88,8410,Crustacea
1591,SWL1998,57,UTN5=SEC1,3,67.667,-168.955,19980717,1998,57,1.89,9.54,4.47,0.00,0.01,0.00,4.55,0.00,0.79,0.35,21.58,Bivalvia,31.31,267.39,50.43,0.00,0.37,0.00,74.57,0.00,8.45,15.47,447.99,Bivalvia,1125,1185,7100,0,8,0,83,0,10,295,9805,Crustacea
1592,SWL1998,58,UTN6,3,67.737,-168.440,19980717,1998,58,7.24,23.17,0.61,2.72,0.00,0.00,2.23,0.00,0.12,0.51,36.59,Bivalvia,90.98,644.85,7.40,60.38,0.30,0.00,36.52,0.00,1.27,16.29,857.99,Bivalvia,1358,485,1390,5,8,0,55,0,8,298,3605,Crustacea
1593,SWL1998,59,UTN7,3,67.997,-168.913,19980717,1998,59,2.70,27.27,4.03,0.00,0.00,0.00,1.73,0.00,0.06,0.39,36.19,Bivalvia,31.15,730.30,44.22,0.00,0.00,0.00,28.41,0.00,0.68,19.33,854.08,Bivalvia,483,675,4640,0,0,0,38,0,3,183,6020,Crustacea
1594,SWL1999=CIFAR99=BSEO-99,1,BS13,,63.858,-168.563,19990717,1999,1,0.32,0.62,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,Bivalvia,5.00,16.92,2.93,0.00,0.01,0.00,0.00,0.00,0.02,0.00,24.87,Bivalvia,493,2645,3688,0,3,0,0,0,3,3,6833,Crustacea
1595,SWL1999=CIFAR99=BSEO-99,10,UTN4,3,67.501,-168.913,19990719,1999,10,4.58,27.03,1.30,0.00,0.04,0.00,1.86,0.00,0.01,0.06,34.86,Bivalvia,63.42,692.18,17.87,0.00,2.70,0.00,30.47,0.00,0.06,2.71,809.40,Bivalvia,1068,718,2958,0,15,0,48,0,3,50,4858,Crustacea
1596,SWL1999=CIFAR99=BSEO-99,11,UTN5=SEC1,3,67.671,-168.958,19990719,1999,11,7.57,7.04,2.01,0.00,0.02,0.00,3.93,0.02,0.07,0.90,21.55,Polychaeta,105.76,194.65,23.35,0.00,1.35,0.00,64.43,1.15,0.76,23.19,414.64,Bivalvia,968,848,4670,0,3,0,113,3,0,100,6703,Crustacea
1597,SWL1999=CIFAR99=BSEO-99,12,UTN6,3,67.736,-168.439,19990720,1999,12,3.47,23.28,0.42,0.00,0.03,0.00,2.52,0.02,0.42,0.04,30.21,Bivalvia,48.61,645.32,5.14,0.00,2.46,0.00,41.26,1.43,4.53,2.04,750.80,Bivalvia,805,415,805,0,5,0,45,28,3,68,2173,Polychaeta
1598,SWL1999=CIFAR99=BSEO-99,13,UTN7,3,67.999,-168.933,19990720,1999,13,3.02,16.23,0.32,0.00,0.00,0.00,4.66,0.00,0.17,0.19,24.59,Bivalvia,34.73,428.18,3.58,0.00,0.00,0.00,76.34,0.00,1.86,8.81,553.51,Bivalvia,340,578,488,0,0,0,45,0,15,40,1505,Bivalvia
1599,SWL1999=CIFAR99=BSEO-99,14,UTN8,,71.400,-157.004,19990725,1999,14,2.80,0.58,0.34,0.00,0.00,0.00,26.75,0.00,0.00,23.06,53.53,Anthozoa,39.16,34.21,5.00,0.00,0.00,0.00,448.02,0.00,0.00,452.10,978.49,Others,150,120,460,0,0,0,60,0,0,10,800,Crustacea
1600,SWL1999=CIFAR99=BSEO-99,15,UTN9,,71.379,-156.039,19990725,1999,15,0.08,0.00,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,Crustacea,1.78,0.01,59.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.56,Crustacea,23,5,33,0,0,0,0,0,0,0,60,Crustacea
1601,SWL1999=CIFAR99=BSEO-99,16,UTN10,3,71.019,-153.253,19990726,1999,16,0.01,0.04,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.01,1.45,Crustacea,0.15,0.94,18.80,0.00,0.00,0.00,0.00,0.00,0.00,0.11,20.00,Crustacea,68,90,338,0,0,0,0,0,0,5,500,Crustacea
1602,SWL1999=CIFAR99=BSEO-99,17,UTN11,3,70.734,-151.593,19990726,1999,17,0.02,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.37,Bivalvia,0.25,7.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,7.82,Bivalvia,98,135,3,0,0,0,0,0,0,8,243,Bivalvia
1603,SWL1999=CIFAR99=BSEO-99,18,UTN12,3,70.651,-150.466,19990727,1999,18,0.26,0.30,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.60,Bivalvia,3.81,12.01,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.52,16.57,Bivalvia,73,140,20,0,0,0,0,0,0,8,240,Bivalvia
1604,SWL1999=CIFAR99=BSEO-99,2,UTBS3,,64.275,-168.825,19990717,1999,2,3.08,1.44,6.09,0.01,0.00,0.00,0.05,0.00,0.31,0.00,10.98,Crustacea,44.71,33.09,88.81,0.13,0.00,0.00,0.79,0.00,3.33,0.09,170.95,Crustacea,1393,2638,10058,10,0,0,10,0,50,18,14175,Crustacea
1605,SWL1999=CIFAR99=BSEO-99,3,UTBS2,2,64.683,-169.099,19990717,1999,3,1.97,3.82,6.45,0.01,0.00,0.00,0.03,0.00,0.00,0.10,12.38,Crustacea,27.51,186.86,94.07,0.17,0.00,0.00,0.46,0.00,0.00,2.02,311.08,Bivalvia,430,360,7503,15,0,0,3,0,0,33,8343,Crustacea
1606,SWL1999=CIFAR99=BSEO-99,4,UTBS5,2,64.667,-169.922,19990718,1999,4,2.20,1.46,0.05,0.00,0.00,0.00,0.00,0.00,0.03,0.00,3.73,Polychaeta,30.64,40.40,0.68,0.00,0.00,0.00,0.00,0.00,0.30,0.00,72.02,Bivalvia,438,745,115,0,0,0,0,0,3,3,1303,Bivalvia
1607,SWL1999=CIFAR99=BSEO-99,5,UTBS4,2,64.959,-169.883,19990718,1999,5,3.10,10.79,9.07,0.00,0.00,0.00,0.37,0.08,0.60,0.02,24.03,Bivalvia,40.40,382.94,132.03,0.00,0.00,0.00,6.14,5.37,6.49,0.41,573.77,Bivalvia,945,890,5128,0,0,0,3,3,38,58,7063,Crustacea
1608,SWL1999=CIFAR99=BSEO-99,6,UTBS1,2,64.992,-169.135,19990718,1999,6,4.55,5.30,8.04,0.01,0.00,0.00,0.00,0.00,0.05,0.26,18.22,Crustacea,59.19,212.79,116.51,0.26,0.00,0.00,0.00,0.00,0.57,4.31,393.64,Bivalvia,513,803,7653,8,0,0,0,0,23,10,9008,Crustacea
1609,SWL1999=CIFAR99=BSEO-99,7,UTN1,3,66.709,-168.399,19990719,1999,7,2.04,0.15,0.05,0.00,0.00,2.37,1.43,0.56,0.00,1.48,8.08,Echinoidea,30.68,4.34,0.63,0.00,0.00,295.99,23.48,40.10,0.00,31.04,426.26,Echinoidea,858,615,600,0,0,130,25,78,0,20,2325,Polychaeta
1610,SWL1999=CIFAR99=BSEO-99,8,UTN2,3,67.051,-168.733,19990719,1999,8,3.23,47.55,0.72,0.00,0.00,0.00,4.12,0.00,0.00,0.00,55.62,Bivalvia,47.77,1360.82,8.99,0.01,0.05,0.00,67.50,0.00,0.02,0.04,1485.19,Bivalvia,1140,1548,6018,3,18,0,95,0,3,10,8833,Crustacea
1611,SWL1999=CIFAR99=BSEO-99,9,UTN3,3,67.333,-168.998,19990719,1999,9,6.49,42.23,0.67,0.00,0.00,0.00,2.31,0.00,0.30,0.26,52.26,Bivalvia,90.34,1045.26,9.27,0.00,0.12,0.00,37.90,0.00,3.20,12.06,1198.15,Bivalvia,978,1110,2540,0,10,0,73,0,3,335,5048,Crustacea
1612,WWW0903,1,BF001,,71.119,-163.800,20090913,2009,1,5.67,1.77,0.31,0.02,0.56,0.00,0.00,0.00,0.01,0.06,8.41,Polychaeta,81.64,93.83,4.32,0.42,40.16,0.00,0.06,0.04,0.11,1.34,221.91,Bivalvia,1057,237,1457,27,120,0,10,3,7,90,3007,Crustacea
1613,WWW0903,10,BF019,,71.482,-162.603,20090917,2009,10,6.68,7.08,0.36,0.07,0.08,0.00,0.14,0.00,0.34,0.35,15.09,Bivalvia,93.27,200.79,5.11,1.53,5.88,0.00,2.37,0.00,3.61,14.36,326.92,Bivalvia,4397,447,457,37,10,0,10,0,20,63,5440,Polychaeta
1614,WWW0903,11,BF021,,71.617,-163.773,20090913,2009,11,4.92,1.77,0.31,0.02,0.36,0.00,0.00,0.00,0.64,0.04,8.06,Polychaeta,70.28,46.27,4.50,0.45,25.89,0.00,0.00,0.00,6.87,0.80,155.06,Polychaeta,1457,240,307,23,33,0,0,0,7,30,2097,Polychaeta
1615,WWW0903,12,BF023,,71.612,-162.978,20090915,2009,12,2.76,6.90,0.07,0.06,0.19,0.00,0.03,0.01,0.05,2.34,12.40,Bivalvia,37.41,238.00,0.96,1.29,13.54,0.00,0.53,0.79,0.49,52.27,345.27,Bivalvia,2697,553,167,7,3,0,7,3,3,77,3517,Polychaeta
1616,WWW0903,13,BF025,,71.601,-162.190,20090916,2009,13,4.61,10.44,0.43,0.01,0.00,0.00,0.00,0.15,0.12,0.02,15.78,Bivalvia,64.52,295.93,6.28,0.28,0.00,0.00,0.00,10.82,1.31,0.51,379.65,Bivalvia,1183,457,137,10,0,0,0,17,17,13,1833,Polychaeta
1617,WWW0903,14,BR005,,71.587,-163.063,20090915,2009,14,2.85,10.60,1.52,1.57,0.32,0.00,0.00,0.14,0.05,0.07,17.12,Bivalvia,40.16,508.74,21.87,34.88,22.50,0.00,0.00,9.98,0.52,2.07,640.72,Bivalvia,2147,430,753,93,13,0,0,7,13,90,3547,Polychaeta
1618,WWW0903,15,BR016,,71.536,-162.914,20090915,2009,15,2.97,6.65,0.43,0.22,0.00,0.00,0.11,0.18,0.10,0.20,10.86,Bivalvia,40.64,199.88,6.04,4.96,0.00,0.00,1.76,13.07,1.02,5.28,272.65,Bivalvia,1590,600,433,33,0,0,3,7,17,43,2727,Polychaeta
1619,WWW0903,16,BR020,,71.528,-162.281,20090916,2009,16,2.12,8.20,1.07,0.16,0.29,0.00,0.00,0.00,0.48,0.06,12.36,Bivalvia,29.09,228.00,15.39,3.52,20.49,0.00,0.00,0.00,5.13,1.30,302.91,Bivalvia,980,337,520,20,7,0,0,0,17,40,1920,Polychaeta
1620,WWW0903,17,BR032,,71.442,-163.549,20090914,2009,17,6.42,5.38,0.24,2.69,0.23,0.00,1.02,0.00,0.25,0.08,16.32,Polychaeta,91.14,225.18,2.92,59.86,16.61,0.00,25.54,0.00,2.71,2.00,425.95,Bivalvia,1843,353,750,23,63,0,7,0,30,93,3163,Polychaeta
1621,WWW0903,18,BR038,,71.432,-162.609,20090917,2009,18,4.78,8.49,0.47,0.14,0.38,0.00,0.11,0.00,0.55,0.04,14.95,Bivalvia,65.95,233.72,6.67,3.01,27.28,0.00,1.94,0.02,5.87,1.05,345.51,Bivalvia,2117,500,350,17,20,0,7,3,40,43,3097,Polychaeta
1622,WWW0903,19,BR043,,71.391,-163.395,20090914,2009,19,9.73,2.12,0.87,3.51,0.48,0.00,0.00,0.00,0.38,0.11,17.20,Polychaeta,130.41,61.20,11.89,77.98,34.13,0.00,0.00,0.00,4.08,3.87,323.56,Polychaeta,5660,307,1557,10,120,0,0,0,47,47,7747,Polychaeta
1623,WWW0903,2,BF003,,71.114,-163.032,20090915,2009,2,5.25,2.98,0.18,4.08,0.21,0.00,0.00,0.00,0.16,0.09,12.96,Polychaeta,74.16,118.48,2.35,90.67,15.31,0.00,0.00,0.00,1.70,2.12,304.78,Bivalvia,820,360,660,30,80,0,0,0,10,110,2070,Polychaeta
1624,WWW0903,20,BR047,,71.384,-162.772,20090915,2009,20,7.37,5.81,0.73,0.25,0.13,0.00,0.00,0.04,0.18,0.09,14.61,Polychaeta,108.72,164.73,10.26,5.57,9.56,0.00,0.03,3.15,1.91,1.74,305.67,Bivalvia,5587,473,2117,83,23,0,3,3,27,53,8370,Polychaeta
1625,WWW0903,21,BR077,,71.235,-162.791,20090915,2009,21,4.72,1.78,0.64,0.21,0.36,0.00,0.04,0.00,0.27,0.08,8.09,Polychaeta,66.51,83.57,8.70,4.63,25.38,0.00,0.68,0.00,2.87,4.73,197.07,Bivalvia,853,423,1663,53,90,0,3,3,17,80,3187,Crustacea
1626,WWW0903,22,BR080,,71.229,-162.327,20090916,2009,22,2.57,1.48,1.13,0.01,0.44,0.00,0.03,0.00,0.25,3.01,8.91,Others,35.85,48.66,15.01,0.13,31.36,0.00,0.43,0.00,2.66,124.26,258.35,Others,1700,433,3693,13,97,0,3,0,3,47,5990,Crustacea
1627,WWW0903,23,BR086,,71.187,-162.951,20090915,2009,23,4.84,2.16,0.22,4.00,0.35,0.00,0.13,0.00,0.10,0.09,11.89,Polychaeta,67.36,100.65,2.97,88.87,24.82,0.00,2.10,0.00,1.07,5.41,293.25,Bivalvia,1263,277,897,73,100,0,7,0,20,107,2743,Polychaeta
1628,WWW0903,24,BR093,,71.141,-163.417,20090914,2009,24,7.10,1.97,0.34,2.15,0.35,0.00,0.00,0.00,0.03,0.05,11.98,Polychaeta,102.11,97.33,4.74,47.76,24.78,0.00,0.00,0.00,0.30,1.73,278.75,Polychaeta,760,470,840,37,63,0,0,0,10,107,2287,Crustacea
1629,WWW0903,25,BR098,,71.134,-162.643,20090916,2009,25,6.29,1.82,0.15,0.13,0.41,0.00,0.01,0.00,0.03,0.16,8.99,Polychaeta,87.65,108.75,2.06,2.91,29.00,0.00,0.13,0.00,0.29,4.35,235.15,Bivalvia,1073,293,1020,37,93,0,7,0,20,147,2690,Polychaeta
1630,WWW0903,26,BR099,,71.131,-162.490,20090916,2009,26,6.53,4.63,0.33,0.02,0.50,0.00,2.34,0.00,0.02,0.03,14.41,Polychaeta,90.47,249.83,4.52,0.37,35.81,0.00,53.61,0.00,0.21,1.28,436.09,Bivalvia,1217,347,3237,47,133,0,23,0,0,87,5090,Crustacea
1631,WWW0903,27,KF001,,70.645,-165.999,20090906,2009,27,1.90,0.38,0.02,0.01,0.03,0.00,0.14,0.25,0.01,0.49,3.22,Polychaeta,28.02,10.51,0.26,0.13,2.20,0.00,3.60,6.21,0.06,27.27,78.25,Polychaeta,590,140,133,7,7,0,3,7,7,93,987,Polychaeta
1632,WWW0903,28,KF003,,70.648,-165.254,20090908,2009,28,3.99,0.77,0.19,0.02,0.00,0.00,0.00,0.01,0.01,0.04,5.03,Polychaeta,56.96,22.05,2.67,0.41,0.05,0.00,0.01,0.95,0.13,1.80,85.02,Polychaeta,423,180,183,17,30,0,3,17,3,53,910,Polychaeta
1633,WWW0903,29,KF005,,70.648,-164.501,20090911,2009,29,3.18,0.61,0.12,0.11,0.00,0.00,1.22,0.54,1.29,0.03,7.11,Polychaeta,45.67,24.58,1.72,2.49,0.05,0.00,30.48,14.91,13.92,2.90,136.72,Polychaeta,463,233,283,37,20,0,27,33,7,33,1137,Polychaeta
1634,WWW0903,3,BF005,,71.103,-162.264,20090916,2009,3,4.36,6.66,0.16,0.00,0.31,0.00,0.19,0.00,0.13,0.03,11.85,Bivalvia,60.71,264.69,2.24,0.07,22.31,0.00,3.14,0.00,1.45,0.90,355.53,Bivalvia,907,433,983,7,47,0,3,0,17,73,2470,Crustacea
1635,WWW0903,30,KF007,,70.772,-165.628,20090907,2009,30,5.34,0.78,0.10,0.10,0.00,0.00,0.01,0.22,0.01,0.37,6.94,Polychaeta,75.86,39.34,1.39,2.33,0.02,0.00,0.09,16.03,0.06,20.09,155.21,Polychaeta,857,337,227,70,10,0,33,10,3,70,1617,Polychaeta
1636,WWW0903,31,KF009,,70.774,-164.872,20090912,2009,31,4.25,0.21,0.11,4.75,0.02,0.00,0.00,0.00,0.04,0.09,9.45,Sipuncula,58.80,6.10,1.56,105.45,1.29,0.00,0.00,0.00,0.38,8.64,182.22,Sipuncula,383,137,290,10,7,0,0,0,3,40,870,Polychaeta
1637,WWW0903,32,KF011,,70.895,-166.012,20090906,2009,32,1.25,0.38,0.01,0.00,0.00,0.00,0.00,0.00,0.05,0.00,1.69,Polychaeta,17.54,15.63,0.18,0.00,0.04,0.00,0.00,0.00,0.51,0.10,33.99,Polychaeta,110,87,10,0,0,0,0,0,0,7,213,Polychaeta
1638,WWW0903,33,KF013,,70.898,-165.254,20090908,2009,33,5.11,0.58,0.33,1.85,0.00,0.00,1.28,2.90,0.00,0.06,12.10,Polychaeta,73.54,20.96,4.71,41.05,0.02,0.00,31.99,207.11,0.00,5.02,384.41,Ascidiacea,433,160,360,3,17,0,3,3,3,37,1020,Polychaeta
1639,WWW0903,34,KF015,,70.895,-164.496,20090911,2009,34,0.46,0.62,0.56,0.00,0.03,0.00,0.00,0.01,0.00,0.09,1.77,Bivalvia,6.66,18.97,7.08,0.00,2.33,0.04,0.00,0.41,0.03,2.86,38.38,Bivalvia,330,183,277,0,10,3,0,0,3,27,833,Polychaeta
1640,WWW0903,35,KF017,,71.021,-165.637,20090907,2009,35,1.59,0.45,0.09,0.00,0.52,0.00,0.00,0.01,0.00,0.19,2.86,Polychaeta,23.00,14.82,1.26,0.00,37.24,0.00,0.00,0.71,0.04,8.40,85.46,Ophiuroidea,270,147,160,0,10,0,0,3,3,70,663,Polychaeta
